Name,Team,Age,Position,Apps,Mins,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Rating
Micah Richards,Aston Villa,35,Defender,24,2046,1,1,0.4583333333333333,0.3333333333333333,1.1666666666666667,1.0416666666666667,0.0,0.3333333333333333,0.625,6.907083333333332
Matteo Darmian,Man Utd,33,Defender,28,1932,1,0,0.2142857142857142,0.4285714285714285,0.3928571428571428,0.8214285714285714,0.1428571428571428,0.5714285714285714,0.3571428571428571,6.906428571428572
Georginio Wijnaldum,Newcastle,32,Midfielder,38,3169,11,5,1.4210526315789471,1.236842105263158,1.394736842105263,1.3421052631578947,0.131578947368421,1.7894736842105263,1.5,6.905263157894736
Jonjo Shelvey,Swansea,31,Midfielder,16,1221,1,2,2.125,1.5,0.9375,0.375,0.0625,0.75,0.625,6.903125000000001
Charlie Daniels,Bournemouth,36,Defender,37,3286,3,5,0.5405405405405406,1.0,1.5405405405405406,0.5135135135135135,0.054054054054054,0.7297297297297297,0.918918918918919,6.901891891891893
Eliaquim Mangala,Man City,32,Defender,23,2011,0,0,0.3043478260869565,0.0,0.217391304347826,0.2608695652173913,0.0,0.3043478260869565,0.3478260869565217,6.89913043478261
Seamus Coleman,Everton,34,Defender,28,2386,1,3,0.9642857142857144,0.6428571428571429,1.5357142857142858,1.0,0.2857142857142857,0.8928571428571429,1.0,6.898571428571429
Jack Butland,Stoke,30,Goalkeeper,31,2790,0,0,0.0,0.032258064516129,0.064516129032258,0.032258064516129,0.0,0.0,0.064516129032258,6.897741935483873
Jack Colback,Newcastle,33,Midfielder,29,2397,1,1,0.5172413793103449,0.5517241379310345,0.2413793103448276,1.5172413793103448,0.0,0.5862068965517241,0.3448275862068966,6.897241379310345
Damien Delaney,Crystal Palace,42,Defender,32,2880,2,3,0.65625,0.3125,0.125,0.46875,0.0,0.15625,0.1875,6.893749999999998
Paul Dummett,Newcastle,31,Defender,23,1897,1,0,0.217391304347826,0.1739130434782608,0.3043478260869565,0.391304347826087,0.0,0.0434782608695652,0.3478260869565217,6.891739130434782
Angel Rangel,Swansea,40,Defender,23,1822,0,0,0.6086956521739131,0.5217391304347826,0.5652173913043478,0.7391304347826086,0.0869565217391304,0.6521739130434783,0.6521739130434783,6.891739130434781
James Tomkins,West Ham,34,Defender,25,1965,0,0,0.36,0.48,0.2,0.64,0.0,0.24,0.24,6.8908000000000005
Junior Stanislas,Bournemouth,33,Midfielder,21,1442,3,2,2.095238095238096,1.619047619047619,1.5238095238095235,0.6190476190476191,0.1428571428571428,0.5714285714285714,1.238095238095238,6.890476190476188
Brendan Galloway,Everton,27,Defender,15,1225,0,1,0.5333333333333333,0.2666666666666666,0.4666666666666667,1.9333333333333331,0.0,0.6666666666666666,1.0,6.889333333333335
James McCarthy,Everton,32,Midfielder,29,2435,2,2,0.5517241379310345,0.4827586206896552,0.2413793103448276,0.9655172413793104,0.0,0.6551724137931034,0.8275862068965517,6.883793103448276
Ben Davies,Tottenham,30,Defender,17,1288,0,2,0.5294117647058824,0.8823529411764706,0.3529411764705882,0.4705882352941176,0.0,0.6470588235294118,0.7647058823529411,6.880000000000001
Branislav Ivanovic,Chelsea,39,Defender,33,2918,2,2,0.8484848484848485,0.3939393939393939,0.303030303030303,0.6666666666666666,0.0303030303030303,0.303030303030303,0.3939393939393939,6.880000000000001
Kristoffer Nordfeldt,Swansea,34,Goalkeeper,1,90,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.88
Diafra Sakho,West Ham,33,Forward,21,1527,5,1,2.2857142857142856,0.6666666666666666,0.8571428571428571,1.3333333333333333,0.5714285714285714,2.095238095238096,2.857142857142857,6.878571428571431
Jordan Ayew,Aston Villa,31,Forward,30,2353,7,0,1.9666666666666663,0.6,2.5,1.2666666666666666,0.3333333333333333,2.5,3.2333333333333334,6.875666666666666
Cheick Tiote,Newcastle,37,Defender,20,1228,0,0,0.05,0.4,0.75,0.7,0.0,0.75,0.5,6.8725000000000005
Lukasz Fabianski,Swansea,38,Goalkeeper,37,3330,0,1,0.027027027027027,0.054054054054054,0.0,0.2432432432432432,0.0,0.0,0.054054054054054,6.872432432432432
Ciaran Clark,Aston Villa,33,Defender,18,1442,1,0,0.5555555555555556,0.2222222222222222,0.5,0.6111111111111112,0.0,0.2222222222222222,0.4444444444444444,6.8677777777777775
Adam Smith,Bournemouth,32,Defender,31,2097,2,0,0.4838709677419355,0.4516129032258064,1.4838709677419355,1.6451612903225807,0.064516129032258,0.5161290322580645,1.1290322580645162,6.867741935483872
Kurt Zouma,Chelsea,28,Defender,23,1918,1,1,0.7391304347826086,0.0434782608695652,0.1739130434782608,0.3478260869565217,0.0869565217391304,0.1304347826086956,0.3478260869565217,6.866086956521738
Bryan Oviedo,Everton,33,Defender,14,998,0,1,0.3571428571428571,0.9285714285714286,0.5714285714285714,0.9285714285714286,0.0714285714285714,0.7142857142857143,0.8571428571428571,6.865714285714286
Tom Cleverley,Everton,34,Midfielder,22,1614,2,4,1.0909090909090908,1.0454545454545454,0.5909090909090909,0.8636363636363636,0.0454545454545454,0.6363636363636364,0.7727272727272727,6.865454545454544
Jeffrey Schlupp,Leicester,30,Midfielder,24,1385,1,2,1.0833333333333333,0.7083333333333334,1.7083333333333333,0.9166666666666666,0.0,0.75,1.0416666666666667,6.862083333333334
Geoff Cameron,Stoke,38,Defender,30,2361,0,0,0.5,0.3,0.9333333333333332,0.2666666666666666,0.0,0.6,0.6333333333333333,6.861999999999999
Oscar,Chelsea,31,Midfielder,27,1775,3,3,1.9259259259259256,1.0740740740740742,0.9629629629629628,1.2962962962962965,0.074074074074074,1.0740740740740742,1.2592592592592593,6.85962962962963
Jesus Navas,Man City,37,Defender,34,2282,0,7,0.9117647058823528,1.588235294117647,1.411764705882353,0.7058823529411765,0.1176470588235294,1.2941176470588236,0.9705882352941176,6.8588235294117625
Per Mertesacker,Arsenal,38,Defender,24,2049,0,0,0.3333333333333333,0.0833333333333333,0.125,0.25,0.0416666666666666,0.1666666666666666,0.25,6.858333333333334
Joe Gomez,Liverpool,26,Defender,5,438,0,1,0.2,0.6,0.4,0.2,0.0,1.6,0.4,6.858000000000001
Leighton Baines,Everton,38,Defender,18,1477,2,1,0.5,1.2222222222222223,0.2222222222222222,1.1666666666666667,0.2222222222222222,0.6111111111111112,0.5,6.857222222222223
Angelo Ogbonna,West Ham,35,Defender,28,2328,0,0,0.2142857142857142,0.0714285714285714,0.2857142857142857,0.5714285714285714,0.0,0.3214285714285714,0.4642857142857143,6.857142857142857
John Stones,Everton,29,Defender,33,2780,0,0,0.2424242424242424,0.1818181818181818,0.696969696969697,0.7878787878787878,0.0,0.3333333333333333,0.2727272727272727,6.853030303030304
Leroy Fer,Swansea,33,Midfielder,11,759,0,2,0.4545454545454545,0.7272727272727273,0.4545454545454545,1.2727272727272727,0.0,0.9090909090909092,0.7272727272727273,6.851818181818183
Mathieu Debuchy,Arsenal,38,Defender,2,144,0,0,0.5,0.5,0.5,0.5,0.0,2.0,0.5,6.85
James McArthur,Crystal Palace,35,Midfielder,28,2193,2,2,0.5714285714285714,0.7857142857142857,0.3571428571428571,0.75,0.0357142857142857,1.0357142857142858,0.6071428571428571,6.848214285714286
Daryl Janmaat,Newcastle,34,Defender,32,2755,2,4,0.59375,0.78125,1.1875,0.28125,0.15625,0.625,1.09375,6.848125
Sebastian Coates,Sunderland,32,Defender,16,1229,0,1,0.375,0.125,0.4375,0.125,0.0,0.125,0.1875,6.845625
Kevin Wimmer,Tottenham,30,Defender,10,813,0,0,0.1,0.2,0.0,0.3,0.0,0.2,0.3,6.8420000000000005
DeAndre Yedlin,Sunderland,30,Defender,23,1813,0,1,0.1739130434782608,0.5217391304347826,1.0,0.5217391304347826,0.0,0.3043478260869565,1.0,6.838260869565216
Phil Bardsley,Stoke,38,Defender,11,817,0,1,0.6363636363636364,0.3636363636363636,0.2727272727272727,1.3636363636363635,0.0,0.4545454545454545,0.4545454545454545,6.836363636363635
Christian Benteke,Liverpool,32,Forward,29,1520,9,3,2.103448275862069,1.0689655172413792,0.4827586206896552,0.896551724137931,0.5862068965517241,1.0689655172413792,1.7241379310344829,6.828275862068967
Guillermo Varela,Man Utd,30,Defender,4,315,0,0,0.25,0.25,1.0,1.75,0.0,0.75,1.0,6.827500000000001
Rudy Gestede,Aston Villa,34,Forward,32,1659,5,2,1.90625,0.46875,0.34375,0.375,0.1875,0.5,1.1875,6.826562499999999
James McClean,WBA,34,Midfielder,35,2416,2,2,0.8857142857142857,0.8285714285714286,1.0571428571428572,1.1142857142857143,0.1714285714285714,1.2571428571428571,1.0,6.825142857142857
Xherdan Shaqiri,Stoke,31,Midfielder,27,2039,3,6,1.4814814814814814,1.851851851851852,1.3333333333333333,1.037037037037037,0.2962962962962963,1.7037037037037035,2.2222222222222223,6.824074074074074
Sebastian Prodl,Watford,36,Defender,21,1777,2,0,0.6190476190476191,0.0952380952380952,0.0,0.2857142857142857,0.0,0.0952380952380952,0.1428571428571428,6.823333333333333
Ryan Shawcross,Stoke,35,Defender,20,1697,0,0,0.4,0.05,0.25,0.15,0.15,0.15,0.2,6.8145
Adrian,West Ham,36,Goalkeeper,32,2880,0,0,0.0,0.0,0.0,0.0625,0.0,0.0,0.03125,6.810312499999999
Cuco Martina,Southampton,33,Defender,15,1084,1,1,0.2,0.8,0.0666666666666666,0.7333333333333333,0.1333333333333333,0.3333333333333333,0.6,6.808000000000001
Stephane Sessegnon,WBA,39,Midfielder,25,1761,2,2,1.24,1.08,2.2,2.08,0.08,2.08,2.08,6.808000000000001
Dieumerci Mbokani,Norwich,37,Forward,29,1589,7,1,1.2758620689655171,0.8620689655172413,0.7586206896551724,1.5517241379310345,1.0,1.6896551724137931,1.6551724137931034,6.807931034482758
Gerard Deulofeu,Everton,29,Forward,26,1385,2,8,0.3461538461538461,1.3461538461538465,1.7692307692307692,0.5384615384615384,0.0769230769230769,1.1153846153846154,1.3076923076923077,6.807692307692307
Gary Cahill,Chelsea,37,Defender,23,1955,2,1,0.5652173913043478,0.1304347826086956,0.1304347826086956,0.9130434782608696,0.0434782608695652,0.1739130434782608,0.3043478260869565,6.806956521739131
Aaron Cresswell,West Ham,33,Defender,37,3315,2,4,0.7567567567567568,1.0810810810810811,0.3243243243243243,0.8378378378378378,0.027027027027027,0.4864864864864865,0.6486486486486487,6.805135135135136
Juan Mata,Man Utd,35,Midfielder,38,2902,6,5,1.5,1.394736842105263,0.7894736842105263,0.7631578947368421,0.2368421052631578,1.4210526315789471,0.8421052631578947,6.802631578947368
Harry Arter,Bournemouth,33,Midfielder,21,1674,1,0,1.7142857142857142,1.1904761904761905,1.0476190476190477,0.7619047619047619,0.0,1.5238095238095235,0.9523809523809524,6.801428571428571
Oriol Romeu,Southampton,31,Midfielder,29,1609,1,0,0.9655172413793104,0.3793103448275862,0.5517241379310345,0.5172413793103449,0.0,0.5172413793103449,0.4137931034482758,6.80103448275862
Miguel Britos,Watford,38,Defender,24,2076,0,0,0.25,0.0,0.2916666666666667,0.75,0.0,0.125,0.1666666666666666,6.800833333333333
Chris Brunt,WBA,38,Midfielder,22,1803,0,3,0.8181818181818182,0.9545454545454546,0.6363636363636364,0.3636363636363636,0.0454545454545454,0.4090909090909091,0.5909090909090909,6.800454545454545
Donald Love,Man Utd,28,Defender,1,53,0,0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,6.8
Glenn Whelan,Stoke,39,Midfielder,37,3174,0,1,0.2972972972972973,0.6756756756756757,0.2702702702702703,0.5405405405405406,0.0,0.5135135135135135,0.5945945945945946,6.799189189189189
Ritchie De Laet,Leicester,34,Defender,12,656,1,0,0.1666666666666666,0.5,0.25,0.25,0.0,0.25,0.25,6.795000000000001
Jermain Defoe,Sunderland,40,Forward,33,2550,15,1,2.575757575757576,0.6666666666666666,0.5454545454545454,1.0606060606060606,1.303030303030303,1.303030303030303,1.5454545454545454,6.794848484848487
Andrew Surman,Bournemouth,37,Midfielder,38,3420,0,3,0.4210526315789473,1.131578947368421,0.4210526315789473,0.5263157894736842,0.0,0.6842105263157895,0.7894736842105263,6.791315789473684
Nathaniel Clyne,Liverpool,32,Defender,33,2970,1,0,0.8787878787878788,0.7272727272727273,0.696969696969697,0.7878787878787878,0.0303030303030303,0.9393939393939394,0.696969696969697,6.790909090909091
Tom Davies,Everton,25,Midfielder,2,97,0,0,0.5,0.0,1.0,1.0,0.0,0.0,2.0,6.785
Kasper Schmeichel,Leicester,36,Goalkeeper,38,3420,0,0,0.0,0.131578947368421,0.0263157894736842,0.0263157894736842,0.0,0.0,0.0,6.783947368421053
Marouane Fellaini,Man Utd,35,Midfielder,18,1070,1,0,1.2777777777777777,0.6111111111111112,0.9444444444444444,0.7222222222222222,0.2222222222222222,1.7222222222222223,1.2222222222222223,6.78388888888889
Steven Caulker,Southampton,31,Defender,3,145,0,0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,6.783333333333334
Alex Iwobi,Arsenal,27,Forward,13,632,2,2,1.1538461538461535,0.9230769230769232,1.2307692307692308,0.3846153846153846,0.0,1.3076923076923077,1.5384615384615383,6.781538461538461
Bersant Celina,Man City,26,Midfielder,1,13,0,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.78
Bastian Schweinsteiger,Man Utd,39,Midfielder,18,1205,1,0,0.6666666666666666,0.4444444444444444,0.7222222222222222,0.9444444444444444,0.0,1.5555555555555556,1.1111111111111112,6.779444444444445
Tim Howard,Everton,44,Goalkeeper,25,2250,0,0,0.0,0.04,0.04,0.08,0.0,0.0,0.08,6.778400000000001
Bojan,Stoke,33,Forward,27,1712,7,1,1.3333333333333333,0.9629629629629628,1.7407407407407407,1.0740740740740742,0.1111111111111111,1.4074074074074074,1.4444444444444444,6.778148148148148
Raheem Sterling,Man City,28,Forward,31,1928,6,2,1.6774193548387095,1.1290322580645162,1.3225806451612905,1.7096774193548387,0.1612903225806451,2.096774193548387,1.2258064516129032,6.775161290322584
Dan Gosling,Bournemouth,33,Midfielder,34,2445,3,1,1.1764705882352942,0.7941176470588235,1.088235294117647,1.1764705882352942,0.0294117647058823,1.2352941176470589,1.6176470588235294,6.773823529411764
Ander Herrera,Man Utd,34,Midfielder,27,1538,3,2,0.8888888888888888,0.7777777777777778,0.7037037037037037,0.7777777777777778,0.037037037037037,1.1851851851851851,1.4814814814814814,6.773333333333333
Mile Jedinak,Crystal Palace,39,Midfielder,27,1531,0,0,0.4814814814814814,0.2962962962962963,0.1851851851851851,0.5925925925925926,0.074074074074074,0.3333333333333333,0.3703703703703703,6.770740740740741
Jonjoe Kenny,Everton,26,Defender,1,61,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.77
Kelvin Davis,Southampton,46,Goalkeeper,1,90,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.77
Jonny Howson,Norwich,35,Midfielder,36,2953,3,4,0.9722222222222222,0.7222222222222222,0.7777777777777778,0.5,0.0833333333333333,0.9722222222222222,0.8611111111111112,6.768333333333334
Matt Ritchie,Bournemouth,33,Midfielder,37,2979,4,6,2.081081081081081,1.108108108108108,0.5135135135135135,1.5135135135135136,0.1081081081081081,1.1891891891891893,1.4054054054054057,6.767567567567566
Massadio Haidara,Newcastle,30,Defender,7,556,0,0,0.4285714285714285,0.2857142857142857,0.7142857142857143,1.4285714285714286,0.0,1.4285714285714286,1.0,6.767142857142858
Bertrand Traore,Chelsea,27,Midfielder,10,374,2,1,1.7,0.5,0.9,0.4,0.5,0.4,1.5,6.766
Asmir Begovic,Chelsea,36,Goalkeeper,17,1397,0,0,0.0,0.0,0.0,0.2352941176470588,0.0,0.0,0.0,6.764705882352941
Jose Manuel Jurado,Watford,37,Midfielder,27,2027,0,0,1.3333333333333333,1.5185185185185186,1.9259259259259256,1.3703703703703705,0.037037037037037,1.3703703703703705,1.5555555555555556,6.764444444444444
Muhamed Besic,Everton,30,Midfielder,12,560,0,0,0.3333333333333333,0.4166666666666667,1.1666666666666667,0.1666666666666666,0.0,1.1666666666666667,0.4166666666666667,6.764166666666665
Allan-Romeo Nyom,Watford,35,Defender,32,2475,0,1,0.21875,0.21875,0.84375,0.71875,0.0,0.5625,0.625,6.7628125
Willy Caballero,Man City,41,Goalkeeper,4,310,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.76
Ryan Bennett,Norwich,33,Defender,22,1838,0,0,0.3636363636363636,0.1818181818181818,0.0454545454545454,0.2272727272727272,0.0454545454545454,0.0,0.1363636363636363,6.758636363636365
Kolo Toure,Liverpool,42,Defender,14,859,1,0,0.2857142857142857,0.0714285714285714,0.5,0.1428571428571428,0.0,0.0,0.1428571428571428,6.756428571428573
Mohamed Elneny,Arsenal,31,Midfielder,11,794,0,1,1.181818181818182,0.2727272727272727,0.3636363636363636,1.0,0.0,0.3636363636363636,0.7272727272727273,6.752727272727273
Enner Valencia,West Ham,33,Forward,19,1010,4,2,1.7894736842105263,0.631578947368421,0.7894736842105263,1.1578947368421053,0.4736842105263157,1.4210526315789471,1.947368421052632,6.752631578947369
Joleon Lescott,Aston Villa,41,Defender,30,2631,1,0,0.3666666666666666,0.1333333333333333,0.2,0.2666666666666666,0.0,0.2333333333333333,0.3666666666666666,6.752
Fabian Delph,Man City,33,Midfielder,17,756,2,0,0.7647058823529411,0.1176470588235294,1.411764705882353,0.5294117647058824,0.0,1.0,0.6470588235294118,6.751764705882352
Fraser Forster,Southampton,35,Goalkeeper,18,1620,0,0,0.0,0.0,0.0555555555555555,0.0,0.0,0.0,0.0,6.7505555555555565
Nathan Redmond,Norwich,29,Midfielder,35,2339,6,3,1.542857142857143,1.2857142857142858,1.6857142857142855,0.8285714285714286,0.1714285714285714,1.3428571428571427,1.4,6.750285714285713
Hugo Lloris,Tottenham,36,Goalkeeper,37,3330,0,0,0.0,0.027027027027027,0.0,0.1351351351351351,0.0,0.0,0.081081081081081,6.750270270270271
Sebastien Bassong,Norwich,37,Defender,32,2789,1,0,0.625,0.0625,0.34375,0.71875,0.09375,0.21875,0.1875,6.749687499999999
Abdul Rahman Baba,Chelsea,29,Defender,15,1017,0,1,0.4,0.2,0.5333333333333333,0.2666666666666666,0.1333333333333333,1.0,0.5333333333333333,6.748000000000002
Matthew Pennington,Everton,28,Defender,4,299,0,0,0.5,0.0,0.75,0.0,0.0,0.25,0.0,6.7475000000000005
Billy Jones,Sunderland,36,Defender,24,2033,1,1,0.5833333333333334,0.5,0.4583333333333333,0.625,0.125,0.4583333333333333,0.625,6.745416666666667
Carlos Sanchez,Aston Villa,37,Midfielder,20,1371,0,0,0.65,0.2,0.85,0.3,0.0,0.35,1.0,6.738000000000001
Marcin Wasilewski,Leicester,43,Defender,4,302,0,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,6.7375
Almen Abdi,Watford,36,Midfielder,32,1987,2,0,1.1875,1.0,0.375,0.75,0.03125,0.9375,1.40625,6.735937500000001
Danny Ward,Liverpool,30,Goalkeeper,2,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.735
Mathieu Flamini,Arsenal,39,Midfielder,16,1089,0,0,0.4375,0.1875,0.125,0.1875,0.0,0.3125,0.3125,6.733750000000001
Kevin Toner,Aston Villa,27,Defender,4,315,0,1,0.25,0.25,0.0,1.0,0.0,0.25,0.5,6.7325
Steven Fletcher,Sunderland,36,Forward,16,1017,4,0,1.5625,0.5,0.4375,1.125,0.5,1.875,1.6875,6.731249999999998
Aaron Lennon,Everton,36,Midfielder,25,1540,5,0,0.72,0.92,1.0,0.84,0.04,0.56,0.68,6.728400000000001
Joel Campbell,Arsenal,31,Forward,19,888,3,2,1.0,0.6842105263157895,0.8947368421052632,1.3157894736842106,0.1578947368421052,0.7368421052631579,1.368421052631579,6.724736842105264
Jeremain Lens,Sunderland,35,Midfielder,20,1295,3,3,1.3,0.9,1.3,1.55,0.2,1.8,1.85,6.722999999999999
Alexandre Song,West Ham,35,Midfielder,12,660,0,0,0.5,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.0,1.0833333333333333,0.6666666666666666,6.720833333333332
Alex McCarthy,Crystal Palace,33,Goalkeeper,7,630,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.718571428571429
Jonjo Shelvey,Newcastle,31,Midfielder,15,1048,0,3,1.4666666666666666,1.2666666666666666,0.6666666666666666,0.0666666666666666,0.0,0.3333333333333333,0.8,6.715999999999999
Ayoze Perez,Newcastle,30,Forward,34,2050,6,2,1.4705882352941178,0.8823529411764706,1.2352941176470589,1.1470588235294117,0.1470588235294117,1.8529411764705883,1.5588235294117647,6.714999999999998
Max-Alain Gradel,Bournemouth,35,Midfielder,14,899,1,2,1.2857142857142858,0.7142857142857143,1.3571428571428572,1.8571428571428568,0.2142857142857142,0.9285714285714286,1.7857142857142858,6.7142857142857135
Jesse Lingard,Man Utd,30,Midfielder,25,1635,4,1,1.24,0.56,0.84,0.84,0.2,1.04,1.48,6.714
Vurnon Anita,Newcastle,34,Midfielder,28,2108,1,3,0.2857142857142857,0.4642857142857143,0.2857142857142857,0.4285714285714285,0.0,0.5714285714285714,0.6071428571428571,6.713928571428572
Jordy Clasie,Southampton,32,Midfielder,22,1554,0,0,0.6363636363636364,0.6363636363636364,0.1818181818181818,0.3636363636363636,0.0,0.4545454545454545,0.5454545454545454,6.712727272727273
Wes Hoolahan,Norwich,41,Midfielder,30,2006,4,8,0.8666666666666667,1.6333333333333333,1.1333333333333333,1.3333333333333333,0.1666666666666666,2.2666666666666666,1.5333333333333334,6.710666666666667
James Chester,WBA,34,Defender,13,963,0,0,0.0,0.3076923076923077,0.2307692307692307,0.4615384615384615,0.0,0.3076923076923077,0.3846153846153846,6.708461538461538
Joshua King,Bournemouth,31,Forward,31,1927,6,2,1.7741935483870968,0.8064516129032258,1.4516129032258065,0.9032258064516128,0.5161290322580645,1.6129032258064515,2.774193548387097,6.707096774193547
Cameron Brannagan,Liverpool,27,Midfielder,3,112,0,0,0.3333333333333333,1.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,6.706666666666667
Fabio Borini,Sunderland,32,Forward,26,1899,5,2,1.8461538461538465,0.6923076923076923,0.9230769230769232,1.9230769230769231,0.0769230769230769,1.6538461538461535,1.807692307692308,6.704615384615385
Joe Hart,Man City,36,Goalkeeper,35,3110,0,0,0.0,0.0571428571428571,0.0285714285714285,0.0857142857142857,0.0,0.0,0.0285714285714285,6.703999999999998
Timothy Fosu-Mensah,Man Utd,25,Defender,8,254,0,1,0.25,0.125,0.25,0.25,0.0,0.125,0.125,6.70375
Cameron Borthwick-Jackson,Man Utd,26,Defender,10,692,0,1,0.1,0.7,0.9,0.2,0.0,0.5,0.5,6.698
Craig Cathcart,Watford,34,Defender,35,3034,1,0,0.1428571428571428,0.0857142857142857,0.2285714285714285,0.3428571428571428,0.0,0.1142857142857142,0.1714285714285714,6.698
Arouna Kone,Everton,39,Forward,25,1459,5,4,1.44,0.56,0.96,0.48,0.16,1.8,1.84,6.697199999999999
Ben Foster,WBA,40,Goalkeeper,15,1350,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,6.692666666666667
Pape Souare,Crystal Palace,33,Defender,34,3016,0,1,0.3235294117647059,0.7941176470588235,0.5,0.9411764705882352,0.0294117647058823,0.6176470588235294,0.9411764705882352,6.691470588235292
Ashley Westwood,Aston Villa,33,Midfielder,32,2720,2,2,1.1875,1.28125,0.25,0.34375,0.0,0.78125,0.5,6.6896875
Fabricio Coloccini,Newcastle,41,Defender,26,2294,1,0,0.3846153846153846,0.1153846153846153,0.1538461538461538,0.3461538461538461,0.0,0.1923076923076923,0.3076923076923077,6.686153846153847
Jon Flanagan,Liverpool,30,Defender,5,421,0,1,0.0,0.4,0.4,0.2,0.0,0.8,0.8,6.686
Phil Jones,Man Utd,31,Defender,10,529,0,0,0.1,0.0,0.2,0.2,0.0,0.2,0.3,6.684
Connor Wickham,Crystal Palace,30,Forward,21,1327,5,3,1.619047619047619,0.5714285714285714,0.3809523809523809,0.9047619047619048,0.0952380952380952,1.4285714285714286,2.523809523809524,6.681428571428571
John Obi Mikel,Chelsea,36,Midfielder,25,1784,0,1,0.28,0.2,0.8,0.44,0.0,0.48,0.4,6.680800000000001
Samir Nasri,Man City,36,Midfielder,12,536,2,2,1.1666666666666667,0.8333333333333334,0.5,0.4166666666666667,0.0833333333333333,1.0833333333333333,0.4166666666666667,6.678333333333334
Alexander Tettey,Norwich,37,Midfielder,23,1952,2,0,0.8695652173913043,0.217391304347826,0.6521739130434783,0.391304347826087,0.0,0.6521739130434783,0.6521739130434783,6.677391304347827
Kyle Naughton,Swansea,34,Defender,27,1763,0,3,0.2962962962962963,0.7407407407407407,0.4814814814814814,0.7777777777777778,0.0,0.6296296296296297,0.7407407407407407,6.672962962962964
Aleksandar Mitrovic,Newcastle,28,Forward,34,2117,9,4,2.323529411764706,0.8823529411764706,0.4705882352941176,1.5294117647058822,0.4705882352941176,2.0,2.4705882352941178,6.670588235294118
Sylvain Distin,Bournemouth,45,Defender,12,843,0,0,0.1666666666666666,0.0833333333333333,0.5,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,6.665
Michael Carrick,Man Utd,42,Midfielder,28,1975,0,0,0.25,0.3571428571428571,0.2857142857142857,0.4642857142857143,0.0,0.5714285714285714,0.4642857142857143,6.664285714285716
Adam Johnson,Sunderland,36,Midfielder,19,1144,2,5,0.8421052631578947,1.5263157894736843,0.7368421052631579,0.631578947368421,0.0526315789473684,1.0,1.2105263157894737,6.663157894736841
Alex Oxlade Chamberlain,Arsenal,30,Midfielder,22,925,1,0,1.0454545454545454,0.8636363636363636,1.681818181818182,0.5909090909090909,0.0909090909090909,1.0909090909090908,1.1363636363636365,6.662727272727273
Sam Byram,West Ham,29,Defender,4,286,0,0,0.0,0.5,0.0,1.0,0.5,0.0,1.0,6.6625000000000005
Joel Robles,Everton,33,Goalkeeper,13,1170,0,0,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0,6.662307692307692
Jonathan Walters,Stoke,39,Forward,27,1725,5,3,1.1851851851851851,0.8888888888888888,0.4444444444444444,1.0,0.925925925925926,0.9629629629629628,1.7037037037037035,6.661481481481481
Miguel Layun,Watford,35,Defender,3,132,1,0,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,1.6666666666666667,0.6666666666666666,6.66
Pedro Obiang,West Ham,31,Midfielder,24,1081,0,1,0.3333333333333333,0.125,0.5416666666666666,0.4166666666666667,0.0,0.4583333333333333,0.3333333333333333,6.659583333333335
Thibaut Courtois,Chelsea,31,Goalkeeper,23,2020,0,0,0.0,0.0,0.0,0.0434782608695652,0.0,0.0,0.0,6.659565217391304
David de Gea,Man Utd,32,Goalkeeper,34,3060,0,0,0.0,0.0,0.0,0.0294117647058823,0.0,0.0,0.0,6.657647058823531
Sheyi Ojo,Liverpool,26,Midfielder,8,397,0,3,0.625,1.5,1.625,1.0,0.0,1.25,1.5,6.656250000000001
Kenedy,Chelsea,27,Midfielder,14,552,1,0,0.9285714285714286,0.4285714285714285,1.8571428571428568,0.6428571428571429,0.1428571428571428,0.9285714285714286,1.2142857142857142,6.654999999999999
Jordi Amat,Swansea,31,Defender,8,461,0,0,0.125,0.125,0.25,0.5,0.0,0.125,0.375,6.652499999999999
Adam Matthews,Sunderland,31,Defender,1,36,0,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,6.65
Kyle Bartley,Swansea,32,Defender,5,284,0,0,0.4,0.2,0.2,0.8,0.0,0.0,0.8,6.65
Jack Wilshere,Arsenal,31,Midfielder,3,141,0,0,0.3333333333333333,0.3333333333333333,2.0,1.3333333333333333,0.0,0.3333333333333333,1.0,6.640000000000001
